Model year,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
0.0,-0.18453433186936546,0.5545439888558888,0.04382605691129373,-0.3243953393407988,-1.1885328379960909,1.248332775890034,0.7243589989071832
0.0,-1.2078797211582544,-0.9518944060675916,-1.155493234202295,1.2539127539903956,-1.1378811098669066,1.248332775890034,0.7243589989071832
0.0,-0.8777683052586128,-0.4999628875905476,-0.7557201371644323,0.5364999842943982,-0.7495511942098259,0.38451511005208766,0.7243589989071832
0.0,-1.0758351547983975,-0.7510359534111277,-0.99558399538715,0.9669476461119967,-0.9859259254793532,1.248332775890034,0.7243589989071832
0.0,0.21159936721020486,-0.34931904809819914,0.003848747207507564,-0.18091278540159927,0.01022472772794072,-0.4793025557858587,-0.03953924666523955
0.0,0.7727887742395954,0.15282708354296118,0.563531083060516,-0.6113604472191977,0.5167420090197851,-0.4793025557858587,-0.03953924666523955
0.0,0.5747219246998105,0.40390014936354135,0.5235537733567298,-0.6113604472191977,0.5167420090197851,-0.4793025557858587,0.7243589989071832
0.0,1.7301118803485562,0.9562608941688175,1.4830092062476012,-1.1852906629759956,1.4791248434742894,-1.343120221623805,-0.8034374922376624
0.0,1.763123021938521,1.8099093179587897,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-0.03953924666523955
0.0,1.763123021938521,1.9103385442870222,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-0.03953924666523955
0.0,1.3669893228589505,1.3579777994817461,1.4030545868400282,-1.1852906629759956,1.3778213872159204,-1.343120221623805,-0.03953924666523955
0.0,1.763123021938521,1.9103385442870222,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-0.03953924666523955
0.0,0.7067664910596673,0.7051878283482373,0.7234403218756613,-0.7548430011583972,0.702465012160128,-0.4793025557858587,-0.03953924666523955
0.0,0.37665507516002567,0.9060462810047016,0.563531083060516,-0.6113604472191977,0.6855811027837332,-0.4793025557858587,0.7243589989071832
0.0,0.37665507516002567,0.9562608941688175,0.6035083927643021,-0.7548430011583972,0.7193489215365229,-0.4793025557858587,0.7243589989071832
0.0,0.7397776326496314,1.9103385442870222,1.2831226577286696,-1.1852906629759956,1.2934018403339465,-1.343120221623805,-0.03953924666523955
0.0,0.7397776326496314,1.659265478466442,1.0832361092097382,-1.041808109036796,1.2089822934519723,-1.343120221623805,0.7243589989071832
0.0,0.7067664910596673,1.9103385442870222,1.1232134189135243,-1.041808109036796,1.2934018403339465,-1.343120221623805,0.7243589989071832
0.0,0.31063279198009697,1.3077631863176293,0.6434857024680883,-0.7548430011583972,0.6518132840309436,-0.4793025557858587,-0.03953924666523955
0.0,1.3009670396790218,1.9103385442870222,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-0.03953924666523955
0.0,0.6737553494697033,1.659265478466442,1.0432587995059512,-1.041808109036796,1.0401431996880242,-1.343120221623805,0.7243589989071832
0.0,-0.8117460220786841,-0.6506067270828956,-0.7956974468682185,0.6799825382335977,-0.8002029223390102,0.38451511005208766,0.7243589989071832
0.0,-0.18453433186936546,-0.19867520860585158,-0.19603780131142395,-0.03743023146239978,-0.19238218478879704,0.38451511005208766,-0.03953924666523955
0.0,-0.5146457477690071,-0.04803136911350313,-0.3559470401265693,0.10605232247679972,-0.36122127855274516,0.38451511005208766,0.7243589989071832
0.0,-0.9437905884385409,-1.1025382455599395,-1.0355613050909362,0.9669476461119967,-1.0703454723613273,1.248332775890034,0.7243589989071832
0.0,-0.8447571636686487,-0.8514651797393594,-0.8756520662757908,0.8234650921727972,-0.8677385598445895,0.38451511005208766,0.7243589989071832
0.0,-0.5146457477690071,-0.7510359534111277,-0.595810898349287,0.3930174303551987,-0.5975960098222726,0.38451511005208766,-0.03953924666523955
