PC1,PC2,CO2_rating,Smog_rating
-2.562553119614365,0.13810439936209243,6,6
0.2243307286588392,-0.03704789307377737,4,5
1.2408802826751169,0.2142972411934623,4,5
1.0592490348109345,0.9884065601947374,4,6
3.4392043512965276,-0.0363365964121124,3,4
3.905407106816282,0.934356377850539,3,5
3.944253256720434,0.9537090758733573,3,5
3.1933351689218026,0.748932672910263,3,5
3.944253256720434,0.9537090758733573,3,5
1.6238266022271513,0.36246028467170865,4,5
1.2583416112801584,1.096180761472979,4,6
1.3642237967689805,1.1259003568530943,4,6
3.074919835356264,0.8154907673912414,3,5
2.6230577484737774,1.464079785880802,3,6
2.7569499797625903,1.5221197480656505,3,6
1.6465554384289107,0.4532131494258436,4,5
3.7600266392117696,0.9378283143172493,3,5
2.5129235686632208,1.4439943538274465,3,6
-1.8106318548510707,0.30509898085990317,5,6
-0.4330360514910341,-0.14813772299255248,5,5
-0.8789284611160139,0.5632628545315282,5,6
-2.6958143684840445,0.0641147594878773,6,6
-2.017550095364773,0.23863795785071637,5,6
-1.2720163038450305,-0.37771634139521276,5,5
-4.585420648219065,0.44148117017055066,7,7
2.6128844654079577,0.5764639345378667,3,5
-0.36543263199527753,0.6321136402164217,5,6
1.0695750118571499,0.20107273422914143,4,5
0.6362106639207985,0.9295573295537392,4,6
1.6300906330714657,0.3710022935719671,4,5
0.7891391653473183,0.14340813781262163,4,5
1.4487035628120466,0.2752964319465001,4,5
1.612834562580883,0.3239647569256762,4,5
1.2190109454758635,0.2700182290426822,4,5
1.5491086354177943,0.3279875372649382,4,5
2.2577306520887688,0.48432659071457657,3,5
0.47680955324342406,0.1253391962548181,4,5
3.8432638230955978,0.9330578098254944,3,5
4.495463201622348,-1.255196855900602,3,2
2.3769278172274593,0.56264372273379,3,5
2.9453624664001294,0.710891273323831,3,5
-1.0348592948513045,-0.3206269555916987,5,5
-0.7966782711626718,-0.2778119097518616,5,5
-4.527151423362837,0.4705102172047779,7,7
-4.488305273458685,0.48986291522759606,7,7
-4.396613002955887,0.5262170376155678,7,7
-1.4870731063672407,0.315875591361481,5,6
2.8893532162502593,-1.7407834364411578,3,2
3.2074922228976566,-1.640679294330615,3,2
3.589476131779822,-1.553410440266862,3,2
3.7178955973574572,-1.5390858061898574,3,2
4.495463201622348,-1.255196855900602,3,2
0.6037475199326403,0.9099341327236515,4,6
1.1077901793421692,0.23637510994132613,4,5
3.2128156149205207,0.8249650435923146,3,5
-0.3959022697475633,-0.16491702898733318,5,5
2.0582723359050514,-0.3139426289459238,4,4
-0.3973837686359823,0.6053532734044956,5,6
2.275441358880163,0.45787093570838666,3,5
1.3316762500275503,-0.5228846584832662,4,4
0.08507327868753459,0.7430984687966523,4,6
0.9043995868171923,0.1565984317784758,4,5
1.6752008138199324,0.3988970004950439,4,5
0.6601854015565078,0.911643683447808,4,6
1.7993057134476025,0.39502377088713087,4,5
0.7411673992101789,0.9546584397548367,4,6
2.705187936475624,1.445483699857661,3,6
2.7878823022899772,1.5246304601822889,3,6
3.4349186380660766,1.6394347365156505,3,6
3.6684032996654636,1.6820706723532897,3,6
3.330755048199341,0.7936569799414482,3,5
2.7777343119989553,-1.6039733712192374,3,2
3.944253256720434,0.9537090758733573,3,5
-1.5970565512172794,0.38177735049503825,5,6
-1.1908034369190963,0.47170072132124397,5,6
-1.060671603180779,0.5221573594158476,5,6
-3.5962180185737447,-0.1614193871176219,6,6
-4.498799374678807,-0.3432025521444814,7,6
-3.871196309367024,-0.22397296752042892,6,6
-3.7220352863620962,-0.19367816152730785,6,6
-4.498799374678807,-0.3432025521444814,7,6
-2.831261152101925,-0.7680973373521418,6,5
-2.825278259332802,0.05398414793938282,6,6
-1.9918629895683828,0.25685631576238394,5,6
-4.507728348410761,0.48018656621618705,7,7
-3.953053467044592,0.6187771344886506,6,7
-2.4063781082743105,0.15217902885857762,6,6
-1.6910786179070334,0.32881574636933064,5,6
0.394396325504262,-0.7673470404610759,4,4
0.6468177790422053,-0.6713159728031228,4,4
1.103400679662048,-0.5407618636250715,4,4
-4.498799374678807,-0.3432025521444814,7,6
1.1593265539384618,-0.5319151429190767,4,4
1.3040548893314359,-0.4828428495161433,4,4
-2.651564159137466,-1.4839464894746262,6,4
-3.6889411599548048,-0.19000464238658674,6,6
-3.828429479198372,-0.21626058692558478,6,6
-4.498799374678807,-0.3432025521444814,7,6
0.3301558039556698,-2.3253097968565037,5,2
-0.2135171896200522,-2.4599574747138946,5,2
-3.0190374557387423,-0.01134253495865341,6,6
-3.125550623646698,-0.02511245264940228,6,6
-1.4352484914520436,0.42034366658114836,5,6
-1.7918397623181277,0.33072500756067874,5,6
-1.8545416747863093,0.32047344793626387,5,6
1.0655130656552487,0.9969485690949959,4,6
1.6713759643516986,1.14898497655864,4,6
-2.537378021165428,0.16345992725559857,6,6
0.6716320775035879,0.8766460195413596,4,6
0.7468620516603982,0.9039815969662913,4,6
0.1853224157511752,0.7483263775871425,4,6
0.5530042907589924,0.8575477392109498,4,6
-3.6063657692121316,-0.1020453743544308,6,6
-1.3053826071669088,-1.1773810331346706,5,4
-1.8735101134375736,0.2373039072723739,5,6
-4.498799374678807,-0.3432025521444814,7,6
-1.6477997803909274,0.32939095698233645,5,6
-3.820572055265055,-0.16277406630019917,6,6
-2.764972340308869,-1.490308738376267,6,4
3.7502454747180383,0.9305792613035893,3,5
3.9179351685049104,0.9514403956510561,3,5
-0.5885800804119554,-0.17816203017840404,5,5
3.0899718267214245,0.7687760744342925,3,5
-0.759276659676511,0.5680867948982612,5,6
0.5165014914346547,0.8583773675163642,4,6
